id,publication_year,cited_by_count,author_ids
https://openalex.org/W2888254195,2018,21,"['https://openalex.org/A5034735453', 'https://openalex.org/A5025477433', 'https://openalex.org/A5058216951', 'https://openalex.org/A5006966943', 'https://openalex.org/A5085322276', 'https://openalex.org/A5024193639', 'https://openalex.org/A5069072700', 'https://openalex.org/A5072438791', 'https://openalex.org/A5048056611']"
https://openalex.org/W4245020467,2019,14,"['https://openalex.org/A5048056611', 'https://openalex.org/A5039217538', 'https://openalex.org/A5061720289', 'https://openalex.org/A5032381602', 'https://openalex.org/A5034735453', 'https://openalex.org/A5036935284', 'https://openalex.org/A5077287995', 'https://openalex.org/A5024193639']"
https://openalex.org/W2038443718,1980,365,"['https://openalex.org/A5068584796', 'https://openalex.org/A5044883324']"
https://openalex.org/W2029504568,1975,86,"['https://openalex.org/A5020276161', 'https://openalex.org/A5044883324']"
https://openalex.org/W1970840956,2014,65,"['https://openalex.org/A5024311209', 'https://openalex.org/A5062367977', 'https://openalex.org/A5024503391', 'https://openalex.org/A5044883324', 'https://openalex.org/A5088115357']"
https://openalex.org/W4236139179,1978,19,['https://openalex.org/A5044883324']
https://openalex.org/W2016674662,2009,1154,"['https://openalex.org/A5042890616', 'https://openalex.org/A5025218537', 'https://openalex.org/A5039841997', 'https://openalex.org/A5084214981', 'https://openalex.org/A5033081182', 'https://openalex.org/A5046546654']"
https://openalex.org/W2129343844,2014,312,"['https://openalex.org/A5062738842', 'https://openalex.org/A5029908055', 'https://openalex.org/A5050737706', 'https://openalex.org/A5084680200', 'https://openalex.org/A5086865275', 'https://openalex.org/A5071682980', 'https://openalex.org/A5033081182', 'https://openalex.org/A5061287527']"
https://openalex.org/W2020221730,2012,308,"['https://openalex.org/A5087001717', 'https://openalex.org/A5039841997', 'https://openalex.org/A5033081182', 'https://openalex.org/A5069885186']"
https://openalex.org/W2046246518,2008,300,"['https://openalex.org/A5075298587', 'https://openalex.org/A5025218537', 'https://openalex.org/A5044153684', 'https://openalex.org/A5033081182']"
https://openalex.org/W2006218290,2012,252,"['https://openalex.org/A5059787882', 'https://openalex.org/A5070491108', 'https://openalex.org/A5014048759', 'https://openalex.org/A5033081182', 'https://openalex.org/A5042890616', 'https://openalex.org/A5039841997', 'https://openalex.org/A5031799782', 'https://openalex.org/A5025218537', 'https://openalex.org/A5046546654']"
https://openalex.org/W2113867961,2010,240,"['https://openalex.org/A5072749955', 'https://openalex.org/A5039841997', 'https://openalex.org/A5042890616', 'https://openalex.org/A5025218537', 'https://openalex.org/A5084214981', 'https://openalex.org/A5033081182', 'https://openalex.org/A5090606361', 'https://openalex.org/A5046546654']"
https://openalex.org/W1968478384,2012,230,"['https://openalex.org/A5063837575', 'https://openalex.org/A5033081182', 'https://openalex.org/A5088539840', 'https://openalex.org/A5077591903', 'https://openalex.org/A5025967818']"
https://openalex.org/W2021418345,2004,240,"['https://openalex.org/A5033081182', 'https://openalex.org/A5086542761', 'https://openalex.org/A5016146759']"
https://openalex.org/W2024163392,2008,153,"['https://openalex.org/A5039841997', 'https://openalex.org/A5033081182']"
https://openalex.org/W1963905090,2015,138,"['https://openalex.org/A5062738842', 'https://openalex.org/A5029908055', 'https://openalex.org/A5084680200', 'https://openalex.org/A5046326448', 'https://openalex.org/A5086865275', 'https://openalex.org/A5071682980', 'https://openalex.org/A5033081182', 'https://openalex.org/A5061287527']"
https://openalex.org/W630650518,2016,123,"['https://openalex.org/A5029908055', 'https://openalex.org/A5054960661', 'https://openalex.org/A5033081182']"
https://openalex.org/W2075230838,2013,111,"['https://openalex.org/A5035103057', 'https://openalex.org/A5035037166', 'https://openalex.org/A5033081182', 'https://openalex.org/A5075774125', 'https://openalex.org/A5078004778', 'https://openalex.org/A5054055527', 'https://openalex.org/A5085092731', 'https://openalex.org/A5087038512', 'https://openalex.org/A5002029161']"
https://openalex.org/W1978220319,2014,107,"['https://openalex.org/A5029908055', 'https://openalex.org/A5084680200', 'https://openalex.org/A5051207979', 'https://openalex.org/A5029273949', 'https://openalex.org/A5062738842', 'https://openalex.org/A5086865275', 'https://openalex.org/A5061287527', 'https://openalex.org/A5026493302', 'https://openalex.org/A5033081182']"
https://openalex.org/W2151437300,2014,88,"['https://openalex.org/A5018285423', 'https://openalex.org/A5014048759', 'https://openalex.org/A5033081182', 'https://openalex.org/A5045684737', 'https://openalex.org/A5025218537']"
https://openalex.org/W2040434799,2014,79,"['https://openalex.org/A5063837575', 'https://openalex.org/A5033081182', 'https://openalex.org/A5039841997', 'https://openalex.org/A5025967818']"
https://openalex.org/W2804309392,2018,73,"['https://openalex.org/A5039841997', 'https://openalex.org/A5082619189', 'https://openalex.org/A5033081182', 'https://openalex.org/A5024054099']"
https://openalex.org/W3155596533,2021,40,"['https://openalex.org/A5068497573', 'https://openalex.org/A5002607503', 'https://openalex.org/A5008888392', 'https://openalex.org/A5054960661', 'https://openalex.org/A5011035455', 'https://openalex.org/A5007902508', 'https://openalex.org/A5081476701', 'https://openalex.org/A5033081182', 'https://openalex.org/A5052965447']"
https://openalex.org/W1973778903,2012,73,"['https://openalex.org/A5082502441', 'https://openalex.org/A5033081182', 'https://openalex.org/A5077285926', 'https://openalex.org/A5060753814']"
https://openalex.org/W2962901729,2015,66,"['https://openalex.org/A5029908055', 'https://openalex.org/A5062738842', 'https://openalex.org/A5051207979', 'https://openalex.org/A5084680200', 'https://openalex.org/A5086865275', 'https://openalex.org/A5053171751', 'https://openalex.org/A5061287527', 'https://openalex.org/A5060753814', 'https://openalex.org/A5033081182']"
https://openalex.org/W2547314356,2018,52,"['https://openalex.org/A5073969102', 'https://openalex.org/A5029908055', 'https://openalex.org/A5027411419', 'https://openalex.org/A5012476580', 'https://openalex.org/A5039841997', 'https://openalex.org/A5033081182']"
https://openalex.org/W2106076422,2015,40,"['https://openalex.org/A5029908055', 'https://openalex.org/A5039841997', 'https://openalex.org/A5029273949', 'https://openalex.org/A5033081182']"
https://openalex.org/W4287576171,2020,32,"['https://openalex.org/A5068497573', 'https://openalex.org/A5002607503', 'https://openalex.org/A5008888392', 'https://openalex.org/A5054960661', 'https://openalex.org/A5011035455', 'https://openalex.org/A5007902508', 'https://openalex.org/A5081476701', 'https://openalex.org/A5033081182', 'https://openalex.org/A5052965447']"
https://openalex.org/W2052488767,2006,62,"['https://openalex.org/A5033081182', 'https://openalex.org/A5079532521']"
https://openalex.org/W2059706178,2014,38,"['https://openalex.org/A5082502441', 'https://openalex.org/A5033081182', 'https://openalex.org/A5077285926', 'https://openalex.org/A5060753814']"
https://openalex.org/W2073480305,2015,37,"['https://openalex.org/A5084680200', 'https://openalex.org/A5002668511', 'https://openalex.org/A5029908055', 'https://openalex.org/A5033081182', 'https://openalex.org/A5023321807', 'https://openalex.org/A5071682980']"
https://openalex.org/W2007145989,2014,215,"['https://openalex.org/A5079596102', 'https://openalex.org/A5031799782', 'https://openalex.org/A5046546654']"
https://openalex.org/W3099468768,2012,176,"['https://openalex.org/A5017222566', 'https://openalex.org/A5079596102', 'https://openalex.org/A5044033087', 'https://openalex.org/A5065692438']"
https://openalex.org/W1935028256,2014,161,"['https://openalex.org/A5035273559', 'https://openalex.org/A5031799782', 'https://openalex.org/A5079596102', 'https://openalex.org/A5046546654']"
https://openalex.org/W2039222427,2015,141,"['https://openalex.org/A5031414510', 'https://openalex.org/A5069257022', 'https://openalex.org/A5052441498', 'https://openalex.org/A5079596102', 'https://openalex.org/A5008291667']"
https://openalex.org/W1623983952,2015,80,"['https://openalex.org/A5084183555', 'https://openalex.org/A5086711289', 'https://openalex.org/A5079596102', 'https://openalex.org/A5044033087']"
https://openalex.org/W3145119645,2021,61,"['https://openalex.org/A5058033787', 'https://openalex.org/A5088448789', 'https://openalex.org/A5048877432', 'https://openalex.org/A5079596102']"
https://openalex.org/W2044555216,2012,69,"['https://openalex.org/A5079596102', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W3100506776,2015,54,"['https://openalex.org/A5070407802', 'https://openalex.org/A5082358191', 'https://openalex.org/A5079596102']"
https://openalex.org/W3106027803,2016,54,"['https://openalex.org/A5081647621', 'https://openalex.org/A5036533503', 'https://openalex.org/A5002960328', 'https://openalex.org/A5072930694', 'https://openalex.org/A5079596102']"
https://openalex.org/W2963758342,2016,52,"['https://openalex.org/A5079596102', 'https://openalex.org/A5086711289', 'https://openalex.org/A5056498896', 'https://openalex.org/A5065692438', 'https://openalex.org/A5044033087']"
https://openalex.org/W3018483767,2020,29,"['https://openalex.org/A5085378897', 'https://openalex.org/A5079596102', 'https://openalex.org/A5024396732']"
https://openalex.org/W3096934659,2020,27,"['https://openalex.org/A5057159406', 'https://openalex.org/A5079596102']"
https://openalex.org/W3098960865,2014,39,"['https://openalex.org/A5003220678', 'https://openalex.org/A5031799782', 'https://openalex.org/A5020270223', 'https://openalex.org/A5079596102', 'https://openalex.org/A5057650206']"
https://openalex.org/W1780154823,2015,27,"['https://openalex.org/A5059787882', 'https://openalex.org/A5077743516', 'https://openalex.org/A5048738205', 'https://openalex.org/A5079596102', 'https://openalex.org/A5031799782']"
https://openalex.org/W3003579202,2020,18,"['https://openalex.org/A5036580323', 'https://openalex.org/A5057159406', 'https://openalex.org/A5079596102']"
https://openalex.org/W2164839244,2012,28,"['https://openalex.org/A5017222566', 'https://openalex.org/A5079596102', 'https://openalex.org/A5036669088', 'https://openalex.org/A5065692438']"
https://openalex.org/W3098388437,2018,22,"['https://openalex.org/A5057159406', 'https://openalex.org/A5079596102', 'https://openalex.org/A5046034298', 'https://openalex.org/A5087788538', 'https://openalex.org/A5036533503']"
https://openalex.org/W2229327676,2016,21,"['https://openalex.org/A5070463669', 'https://openalex.org/A5079596102', 'https://openalex.org/A5024396732']"
https://openalex.org/W3021274097,2020,17,"['https://openalex.org/A5055929171', 'https://openalex.org/A5079596102', 'https://openalex.org/A5002020728']"
https://openalex.org/W2519935277,2016,14,"['https://openalex.org/A5081647621', 'https://openalex.org/A5079596102', 'https://openalex.org/A5072930694', 'https://openalex.org/A5036533503']"
https://openalex.org/W2964168222,2018,12,"['https://openalex.org/A5081647621', 'https://openalex.org/A5079596102', 'https://openalex.org/A5072930694', 'https://openalex.org/A5036533503']"
https://openalex.org/W2914433214,2019,11,"['https://openalex.org/A5043356715', 'https://openalex.org/A5086711289', 'https://openalex.org/A5044033087', 'https://openalex.org/A5079596102']"
https://openalex.org/W2279094787,2018,11,"['https://openalex.org/A5009970175', 'https://openalex.org/A5079596102', 'https://openalex.org/A5031799782', 'https://openalex.org/A5021346979', 'https://openalex.org/A5011228873']"
https://openalex.org/W2964235839,2016,158,"['https://openalex.org/A5001257783', 'https://openalex.org/A5008800832', 'https://openalex.org/A5023365550']"
https://openalex.org/W2508354372,2016,29,"['https://openalex.org/A5001257783', 'https://openalex.org/A5008800832', 'https://openalex.org/A5023365550']"
https://openalex.org/W1984515076,2010,30,"['https://openalex.org/A5054026844', 'https://openalex.org/A5005077069', 'https://openalex.org/A5086027900', 'https://openalex.org/A5055843138', 'https://openalex.org/A5045276765', 'https://openalex.org/A5008800832', 'https://openalex.org/A5080658884', 'https://openalex.org/A5027854071']"
https://openalex.org/W2128266230,2003,34,"['https://openalex.org/A5039279212', 'https://openalex.org/A5008800832', 'https://openalex.org/A5058583715']"
https://openalex.org/W2499976693,2017,17,"['https://openalex.org/A5066288302', 'https://openalex.org/A5040765142', 'https://openalex.org/A5013410771', 'https://openalex.org/A5008800832']"
https://openalex.org/W2566179265,2017,18,['https://openalex.org/A5083969011']
https://openalex.org/W2799629373,2018,12,"['https://openalex.org/A5083969011', 'https://openalex.org/A5015599068', 'https://openalex.org/A5009987572', 'https://openalex.org/A5079371673']"
https://openalex.org/W1970381522,2008,1472,"['https://openalex.org/A5027983493', 'https://openalex.org/A5023365550', 'https://openalex.org/A5036266399', 'https://openalex.org/A5023259221']"
https://openalex.org/W2122369144,2010,1117,"['https://openalex.org/A5023365550', 'https://openalex.org/A5079821742', 'https://openalex.org/A5021789878', 'https://openalex.org/A5088517824']"
https://openalex.org/W2142889507,2010,283,"['https://openalex.org/A5047699861', 'https://openalex.org/A5023365550', 'https://openalex.org/A5088517824', 'https://openalex.org/A5009547049']"
https://openalex.org/W2149920828,2012,198,"['https://openalex.org/A5058212934', 'https://openalex.org/A5023365550', 'https://openalex.org/A5088517824']"
https://openalex.org/W1979839410,2014,172,"['https://openalex.org/A5047699861', 'https://openalex.org/A5023365550', 'https://openalex.org/A5088517824', 'https://openalex.org/A5009547049']"
https://openalex.org/W2964235839,2016,158,"['https://openalex.org/A5001257783', 'https://openalex.org/A5008800832', 'https://openalex.org/A5023365550']"
https://openalex.org/W3035083705,2020,53,"['https://openalex.org/A5062069583', 'https://openalex.org/A5006681132', 'https://openalex.org/A5023365550']"
https://openalex.org/W4226076105,2022,22,"['https://openalex.org/A5087454958', 'https://openalex.org/A5087013085', 'https://openalex.org/A5028778056', 'https://openalex.org/A5060717781', 'https://openalex.org/A5026169107', 'https://openalex.org/A5085570615', 'https://openalex.org/A5023365550']"
https://openalex.org/W2963266575,2015,59,"['https://openalex.org/A5035331823', 'https://openalex.org/A5023365550']"
https://openalex.org/W2947564267,2019,40,"['https://openalex.org/A5071524445', 'https://openalex.org/A5087454958', 'https://openalex.org/A5023365550', 'https://openalex.org/A5020251533', 'https://openalex.org/A5085570615']"
https://openalex.org/W2130080370,2011,56,"['https://openalex.org/A5081046881', 'https://openalex.org/A5082007001', 'https://openalex.org/A5047202614', 'https://openalex.org/A5064185465', 'https://openalex.org/A5059896673', 'https://openalex.org/A5059868302', 'https://openalex.org/A5030391764', 'https://openalex.org/A5023365550', 'https://openalex.org/A5064007729']"
https://openalex.org/W2566811487,2016,38,"['https://openalex.org/A5026207393', 'https://openalex.org/A5066165608', 'https://openalex.org/A5046348432', 'https://openalex.org/A5023365550']"
https://openalex.org/W269549,2011,45,"['https://openalex.org/A5060347694', 'https://openalex.org/A5044875578', 'https://openalex.org/A5023365550', 'https://openalex.org/A5061131385', 'https://openalex.org/A5021789878', 'https://openalex.org/A5088517824']"
https://openalex.org/W2411480900,1991,49,"['https://openalex.org/A5026257338', 'https://openalex.org/A5064284912', 'https://openalex.org/A5020269809', 'https://openalex.org/A5030685765', 'https://openalex.org/A5026331491', 'https://openalex.org/A5023365550']"
https://openalex.org/W2108689781,2013,34,"['https://openalex.org/A5023365550', 'https://openalex.org/A5040129440', 'https://openalex.org/A5088517824']"
https://openalex.org/W2508354372,2016,29,"['https://openalex.org/A5001257783', 'https://openalex.org/A5008800832', 'https://openalex.org/A5023365550']"
https://openalex.org/W2728567418,2017,26,"['https://openalex.org/A5001257783', 'https://openalex.org/A5023365550']"
https://openalex.org/W2799159261,2018,25,"['https://openalex.org/A5001257783', 'https://openalex.org/A5060067799', 'https://openalex.org/A5023365550']"
https://openalex.org/W2771913841,2017,16,"['https://openalex.org/A5004811602', 'https://openalex.org/A5002220847', 'https://openalex.org/A5023365550']"
https://openalex.org/W2970387952,2019,15,"['https://openalex.org/A5062612448', 'https://openalex.org/A5063947715', 'https://openalex.org/A5026207393', 'https://openalex.org/A5088386242', 'https://openalex.org/A5023365550', 'https://openalex.org/A5082767919']"
https://openalex.org/W1933798900,2015,14,"['https://openalex.org/A5035331823', 'https://openalex.org/A5023365550']"
https://openalex.org/W3107920103,2020,11,"['https://openalex.org/A5035383258', 'https://openalex.org/A5064971311', 'https://openalex.org/A5023365550', 'https://openalex.org/A5054037666']"
https://openalex.org/W2949972052,2013,12,"['https://openalex.org/A5014008069', 'https://openalex.org/A5023365550', 'https://openalex.org/A5010251681', 'https://openalex.org/A5058212934', 'https://openalex.org/A5014855689', 'https://openalex.org/A5088517824', 'https://openalex.org/A5061131385', 'https://openalex.org/A5048931310']"
https://openalex.org/W2791063712,2018,256,"['https://openalex.org/A5050613769', 'https://openalex.org/A5052030569', 'https://openalex.org/A5051251964', 'https://openalex.org/A5036812133', 'https://openalex.org/A5044311542', 'https://openalex.org/A5045818277', 'https://openalex.org/A5012270886', 'https://openalex.org/A5065396462']"
https://openalex.org/W2038166296,2014,72,"['https://openalex.org/A5036812133', 'https://openalex.org/A5065396462', 'https://openalex.org/A5051251964', 'https://openalex.org/A5052030569', 'https://openalex.org/A5005493160', 'https://openalex.org/A5027911327']"
https://openalex.org/W2790056169,2018,34,"['https://openalex.org/A5052030569', 'https://openalex.org/A5005493160', 'https://openalex.org/A5051251964', 'https://openalex.org/A5033397472', 'https://openalex.org/A5035217690', 'https://openalex.org/A5009897597', 'https://openalex.org/A5016082897', 'https://openalex.org/A5038609897']"
https://openalex.org/W3043563072,2020,13,"['https://openalex.org/A5000970263', 'https://openalex.org/A5048583007', 'https://openalex.org/A5077177972', 'https://openalex.org/A5052030569', 'https://openalex.org/A5058986420', 'https://openalex.org/A5006651985']"
https://openalex.org/W1678885949,2015,11,"['https://openalex.org/A5052030569', 'https://openalex.org/A5065396462', 'https://openalex.org/A5005493160', 'https://openalex.org/A5051251964']"
https://openalex.org/W2137879190,1990,937,"['https://openalex.org/A5082043878', 'https://openalex.org/A5062922770', 'https://openalex.org/A5038270985']"
https://openalex.org/W1992891207,1986,866,"['https://openalex.org/A5082043878', 'https://openalex.org/A5062922770', 'https://openalex.org/A5050433281', 'https://openalex.org/A5039087033']"
https://openalex.org/W1989041217,1992,351,"['https://openalex.org/A5079508855', 'https://openalex.org/A5062944576', 'https://openalex.org/A5062922770']"
https://openalex.org/W2131842709,2008,338,"['https://openalex.org/A5044625612', 'https://openalex.org/A5062922770']"
https://openalex.org/W1986852432,1981,314,"['https://openalex.org/A5050433281', 'https://openalex.org/A5062922770']"
https://openalex.org/W2138812056,2005,301,"['https://openalex.org/A5062944576', 'https://openalex.org/A5007979578', 'https://openalex.org/A5051736715', 'https://openalex.org/A5005842065', 'https://openalex.org/A5039112406', 'https://openalex.org/A5062922770']"
https://openalex.org/W2026009073,2004,188,"['https://openalex.org/A5080698139', 'https://openalex.org/A5082257833', 'https://openalex.org/A5062922770']"
https://openalex.org/W2055377405,2011,143,"['https://openalex.org/A5049699965', 'https://openalex.org/A5017746112', 'https://openalex.org/A5037860952', 'https://openalex.org/A5085265585', 'https://openalex.org/A5062922770', 'https://openalex.org/A5007281012']"
https://openalex.org/W2137725079,2012,99,"['https://openalex.org/A5063154019', 'https://openalex.org/A5026535553', 'https://openalex.org/A5087145650', 'https://openalex.org/A5062922770', 'https://openalex.org/A5037452444', 'https://openalex.org/A5019040923']"
https://openalex.org/W2000631130,1992,133,"['https://openalex.org/A5062944576', 'https://openalex.org/A5062922770', 'https://openalex.org/A5038270985', 'https://openalex.org/A5082043878']"
https://openalex.org/W1994892319,1984,101,"['https://openalex.org/A5050433281', 'https://openalex.org/A5062922770']"
https://openalex.org/W4256434342,1989,96,"['https://openalex.org/A5062922770', 'https://openalex.org/A5043004383', 'https://openalex.org/A5065295934', 'https://openalex.org/A5080249955']"
https://openalex.org/W4245414222,1987,90,"['https://openalex.org/A5026549421', 'https://openalex.org/A5062922770', 'https://openalex.org/A5057168895']"
https://openalex.org/W2113485545,2000,101,"['https://openalex.org/A5020443194', 'https://openalex.org/A5062922770']"
https://openalex.org/W2100275237,2000,88,"['https://openalex.org/A5035961867', 'https://openalex.org/A5062922770', 'https://openalex.org/A5033022165']"
https://openalex.org/W2077866102,1992,78,"['https://openalex.org/A5026549421', 'https://openalex.org/A5062922770', 'https://openalex.org/A5038270985']"
https://openalex.org/W4247391610,1974,65,"['https://openalex.org/A5062922770', 'https://openalex.org/A5012521327']"
https://openalex.org/W1900714037,2011,50,"['https://openalex.org/A5072949304', 'https://openalex.org/A5008473287', 'https://openalex.org/A5072622828', 'https://openalex.org/A5062922770', 'https://openalex.org/A5037860952']"
https://openalex.org/W2036924468,1986,60,"['https://openalex.org/A5062922770', 'https://openalex.org/A5030831110', 'https://openalex.org/A5032066065', 'https://openalex.org/A5012521327']"
https://openalex.org/W2151512476,2011,49,"['https://openalex.org/A5087145650', 'https://openalex.org/A5019040923', 'https://openalex.org/A5062922770', 'https://openalex.org/A5063154019', 'https://openalex.org/A5037452444']"
https://openalex.org/W2123453586,1986,45,"['https://openalex.org/A5026549421', 'https://openalex.org/A5067001919', 'https://openalex.org/A5062922770']"
https://openalex.org/W2077165237,1977,40,"['https://openalex.org/A5062922770', 'https://openalex.org/A5025830709', 'https://openalex.org/A5061541704', 'https://openalex.org/A5063742492']"
https://openalex.org/W2758344625,2017,28,"['https://openalex.org/A5085265585', 'https://openalex.org/A5029851736', 'https://openalex.org/A5082971337', 'https://openalex.org/A5075089469', 'https://openalex.org/A5032066065', 'https://openalex.org/A5062922770']"
https://openalex.org/W4255526948,1976,34,['https://openalex.org/A5062922770']
https://openalex.org/W2013325105,1974,30,"['https://openalex.org/A5025830709', 'https://openalex.org/A5062922770', 'https://openalex.org/A5012521327']"
https://openalex.org/W2783218188,2018,91,"['https://openalex.org/A5053889441', 'https://openalex.org/A5091523423', 'https://openalex.org/A5036832571', 'https://openalex.org/A5049607869', 'https://openalex.org/A5005493160']"
https://openalex.org/W2949873036,2017,78,"['https://openalex.org/A5053889441', 'https://openalex.org/A5073240173', 'https://openalex.org/A5012152390', 'https://openalex.org/A5075752770', 'https://openalex.org/A5025338734', 'https://openalex.org/A5049607869']"
https://openalex.org/W2407199653,2016,75,"['https://openalex.org/A5053889441', 'https://openalex.org/A5084334220', 'https://openalex.org/A5025338734']"
https://openalex.org/W2092414585,2013,73,"['https://openalex.org/A5053889441', 'https://openalex.org/A5027324650', 'https://openalex.org/A5048252979']"
https://openalex.org/W2594824454,2017,21,"['https://openalex.org/A5047994765', 'https://openalex.org/A5053889441', 'https://openalex.org/A5031334115']"
https://openalex.org/W3189123296,2021,11,"['https://openalex.org/A5021997420', 'https://openalex.org/A5026040440', 'https://openalex.org/A5023581401', 'https://openalex.org/A5001227208', 'https://openalex.org/A5053889441']"
https://openalex.org/W2044737858,2014,14,"['https://openalex.org/A5053889441', 'https://openalex.org/A5015405980', 'https://openalex.org/A5048252979']"
https://openalex.org/W1995535596,2012,11,"['https://openalex.org/A5033821320', 'https://openalex.org/A5053889441', 'https://openalex.org/A5005493160']"
https://openalex.org/W2967363435,2019,40,"['https://openalex.org/A5044809751', 'https://openalex.org/A5042728295', 'https://openalex.org/A5048041198', 'https://openalex.org/A5072456187']"
https://openalex.org/W2040915209,2015,272,"['https://openalex.org/A5050821883', 'https://openalex.org/A5049816813', 'https://openalex.org/A5018221313', 'https://openalex.org/A5036744986', 'https://openalex.org/A5064626129']"
https://openalex.org/W1980567103,2015,236,"['https://openalex.org/A5050821883', 'https://openalex.org/A5029665272', 'https://openalex.org/A5064541855', 'https://openalex.org/A5029542014', 'https://openalex.org/A5016846717', 'https://openalex.org/A5036744986', 'https://openalex.org/A5064626129']"
https://openalex.org/W2149231960,2008,236,"['https://openalex.org/A5036278905', 'https://openalex.org/A5052046685', 'https://openalex.org/A5028249744', 'https://openalex.org/A5064626129', 'https://openalex.org/A5036744986']"
https://openalex.org/W2545778708,2013,213,"['https://openalex.org/A5050821883', 'https://openalex.org/A5064626129', 'https://openalex.org/A5016846717']"
https://openalex.org/W2098544808,2014,168,"['https://openalex.org/A5050821883', 'https://openalex.org/A5016846717', 'https://openalex.org/A5036744986', 'https://openalex.org/A5064626129']"
https://openalex.org/W1979778970,2015,88,"['https://openalex.org/A5012224951', 'https://openalex.org/A5050821883', 'https://openalex.org/A5036744986', 'https://openalex.org/A5064626129']"
https://openalex.org/W2354248936,2016,68,"['https://openalex.org/A5050821883', 'https://openalex.org/A5039326697', 'https://openalex.org/A5016704080', 'https://openalex.org/A5012224951', 'https://openalex.org/A5007049054', 'https://openalex.org/A5036744986', 'https://openalex.org/A5064626129']"
https://openalex.org/W2613103167,2018,63,"['https://openalex.org/A5010440095', 'https://openalex.org/A5053402281', 'https://openalex.org/A5005491880', 'https://openalex.org/A5043838280', 'https://openalex.org/A5064626129']"
https://openalex.org/W2030857403,2011,83,"['https://openalex.org/A5029665272', 'https://openalex.org/A5064626129', 'https://openalex.org/A5036744986']"
https://openalex.org/W4249871961,2015,45,"['https://openalex.org/A5050821883', 'https://openalex.org/A5016846717', 'https://openalex.org/A5064626129']"
https://openalex.org/W2419069506,2015,44,"['https://openalex.org/A5010440095', 'https://openalex.org/A5008933181', 'https://openalex.org/A5005491880', 'https://openalex.org/A5064626129']"
https://openalex.org/W4244402968,2015,40,"['https://openalex.org/A5050821883', 'https://openalex.org/A5064626129', 'https://openalex.org/A5016846717']"
https://openalex.org/W1971344984,2007,57,"['https://openalex.org/A5049786138', 'https://openalex.org/A5064626129', 'https://openalex.org/A5036744986', 'https://openalex.org/A5036278905']"
https://openalex.org/W1899727747,2013,44,"['https://openalex.org/A5036015713', 'https://openalex.org/A5029665272', 'https://openalex.org/A5037897433', 'https://openalex.org/A5020577669', 'https://openalex.org/A5036744986', 'https://openalex.org/A5064626129']"
https://openalex.org/W1963892323,2013,42,"['https://openalex.org/A5080699997', 'https://openalex.org/A5019399777', 'https://openalex.org/A5064626129', 'https://openalex.org/A5036744986', 'https://openalex.org/A5020577669']"
https://openalex.org/W1965717490,2014,38,"['https://openalex.org/A5009195690', 'https://openalex.org/A5029665272', 'https://openalex.org/A5050821883', 'https://openalex.org/A5064626129']"
https://openalex.org/W2071341695,2011,37,"['https://openalex.org/A5032726664', 'https://openalex.org/A5043097880', 'https://openalex.org/A5064626129']"
https://openalex.org/W2010527148,2012,32,"['https://openalex.org/A5029665272', 'https://openalex.org/A5050466304', 'https://openalex.org/A5036744986', 'https://openalex.org/A5064626129']"
https://openalex.org/W2069680311,2015,26,"['https://openalex.org/A5050821883', 'https://openalex.org/A5054753279', 'https://openalex.org/A5064626129']"
https://openalex.org/W2053619615,2015,23,"['https://openalex.org/A5050821883', 'https://openalex.org/A5064626129', 'https://openalex.org/A5054753279']"
https://openalex.org/W2921530211,2019,21,"['https://openalex.org/A5074730230', 'https://openalex.org/A5058935035', 'https://openalex.org/A5036015713', 'https://openalex.org/A5071052367', 'https://openalex.org/A5064626129']"
https://openalex.org/W2767481173,2017,18,"['https://openalex.org/A5036015713', 'https://openalex.org/A5045649687', 'https://openalex.org/A5009679905', 'https://openalex.org/A5073197899', 'https://openalex.org/A5064626129']"
https://openalex.org/W1588496946,2004,27,"['https://openalex.org/A5064626129', 'https://openalex.org/A5060741187']"
https://openalex.org/W2954893651,2019,12,"['https://openalex.org/A5089702056', 'https://openalex.org/A5050821883', 'https://openalex.org/A5039326697', 'https://openalex.org/A5064626129']"
https://openalex.org/W2118149995,2009,17,"['https://openalex.org/A5080476356', 'https://openalex.org/A5064626129']"
https://openalex.org/W4288076018,2021,17,"['https://openalex.org/A5014008069', 'https://openalex.org/A5087793409', 'https://openalex.org/A5022089542', 'https://openalex.org/A5066022857', 'https://openalex.org/A5037569091']"
https://openalex.org/W2058339710,2013,33,"['https://openalex.org/A5022089542', 'https://openalex.org/A5029222386']"
https://openalex.org/W3110714658,2021,16,"['https://openalex.org/A5054845562', 'https://openalex.org/A5028102780', 'https://openalex.org/A5022089542', 'https://openalex.org/A5063489893', 'https://openalex.org/A5041919723']"
https://openalex.org/W3014429356,2019,13,"['https://openalex.org/A5022089542', 'https://openalex.org/A5039803674', 'https://openalex.org/A5044409132']"
https://openalex.org/W1991115821,2014,11,"['https://openalex.org/A5080960377', 'https://openalex.org/A5011205274', 'https://openalex.org/A5086784160', 'https://openalex.org/A5022089542', 'https://openalex.org/A5055678413', 'https://openalex.org/A5009249907']"
https://openalex.org/W2076189397,2002,306,"['https://openalex.org/A5046811001', 'https://openalex.org/A5086426493', 'https://openalex.org/A5051115088', 'https://openalex.org/A5046004776', 'https://openalex.org/A5090577017']"
